5.765758584821495392e-01 2.087802352805682160e-01 1.531007878733753325e-01 1.655611536374477222e+00 8.613442074106107782e+01 1.011167747361628733e-01 2.274274175436998178e+02
4.653018442463254800e-01 1.752630377832206376e-01 2.448556967329010847e-01 1.638847496058012165e+00 7.407588240695247350e+01 2.774432740002019671e-02 1.364629372453699432e+02
3.668804344157090558e-01 3.218382613272466886e-01 1.232785386362480057e-01 1.704170867427686975e+00 6.281021930431990086e+01 2.444473262963042792e-02 7.470239414364050390e+01
5.670402436412351754e-01 3.449945357164967974e-01 1.228017420013771677e-01 1.080413991667453111e+00 5.829061514069525884e+01 1.707895345928894248e-01 2.926267867421699407e+02
8.730067665662628595e-01 2.951189623887530145e-01 2.294983844935166717e-01 1.611118142448208168e+00 5.052169302797805983e+01 2.104296691534930375e-01 8.231748081141371642e+01
8.157634229457284558e-01 1.860115015251257720e-01 2.219912370326770912e-01 1.526203221061125159e+00 8.132282337039703179e+01 1.198973301108028910e-01 5.682401613337663804e+01
6.049107040946308800e-01 3.481905700035593521e-01 1.145036301918244820e-01 1.276214212845563356e+00 7.869926545436477738e+01 1.723529385394904079e-01 1.304889001992115105e+01
8.287876499493198601e-01 2.325485714571000617e-01 2.035574311215673782e-01 1.667471695594160197e+00 7.737903787873972306e+01 1.401879657783404731e-01 1.934331400804566670e+02
4.595212136244368750e-01 2.717883741405154319e-01 2.276522823070842583e-01 1.454310260760279139e+00 6.353941452468723128e+01 2.510848046681787848e-01 1.518596711730919253e+02
9.078305697547031095e-01 2.060566579922121222e-01 2.720245093343721665e-01 1.089274291955713680e+00 5.792184860605824781e+01 2.888972533296159106e-01 2.624394533017432423e+02
4.619522942058225112e-01 2.291586985099685059e-01 1.551248982043404723e-01 1.396924397391162476e+00 6.523590887295912921e+01 3.339133729651542759e-01 2.071600494679802296e+02
2.097987180891553172e-01 2.078708335498816728e-01 1.987142730931673040e-01 9.141816531787571032e-01 8.936511647377359679e+01 7.681477265676411870e-02 1.309879091913221316e+02
8.120167704712100143e-01 2.496631109324044528e-01 1.971671636059686150e-01 7.525344634586713655e-01 5.476377204387149789e+01 2.408387620278781838e-01 2.621266691031933647e+02
4.904155749967100686e-01 2.080862186211409615e-01 1.713432511808477554e-01 9.312469792701005833e-01 6.948635250859462076e+01 1.951345896591623608e-01 2.397607759699510765e+01
4.716339954797288403e-01 2.306232525589129723e-01 2.568779641961349558e-01 7.770928200586448842e-01 5.541945462805719558e+01 1.143242792251403794e-01 7.924745317621909635e+01
4.525605530184637626e-01 1.834355096240896099e-01 1.850664276721630253e-01 1.783595841813177207e+00 7.574394023937048814e+01 1.268827168262827154e-01 1.490388571778339610e+02
3.876176455795206088e-01 3.940845804113417561e-01 1.806609973653492407e-01 1.426205582423269114e+00 8.838969109513783451e+01 9.863845486877853563e-03 2.598666459755332312e+02
8.129795111720090617e-01 3.093970262595839849e-01 1.119327218466643209e-01 1.067540295795327721e+00 8.298452924943117637e+01 2.295599797743393955e-01 2.999087194211130125e+01
9.074530143011088068e-01 2.714747981430345458e-01 1.311063875741697304e-01 1.535016529766214388e+00 6.743479598135965603e+01 1.769527028877837527e-01 3.316275525594741680e+02
5.343059965246190757e-01 4.169605948079838642e-01 2.639913167568010977e-01 7.275471715144645746e-01 5.440457524546564372e+01 5.644680238169885733e-03 2.138316823755461655e+02
4.545827036398141785e-01 2.090080514391508548e-01 2.054814781998478557e-01 6.528529132932118229e-01 7.783514677370833112e+01 2.173204556625393247e-01 3.278550232222615932e+02
8.093427935945129992e-01 1.537484154158899607e-01 2.775152925427624706e-01 1.858974001704773116e+00 6.083843217712777829e+01 1.775247265457738366e-01 3.468750362704114991e+02
5.821250827901947034e-01 3.660178256496260385e-01 1.737256303915918343e-01 1.090031435431620288e+00 5.296495660751585888e+01 9.750257088923214299e-02 3.248122100456872658e+02
5.844755136955537278e-01 4.231958503172645880e-01 2.192023696882103856e-01 1.400540117337189194e+00 5.861270622142455267e+01 3.610597075705213044e-03 1.314924816845332316e+02
7.224461464436651159e-01 2.126040755534834847e-01 2.413867994197429478e-01 1.476487578142256174e+00 6.639610928756623309e+01 1.117218767906930088e-01 1.862785808323162371e+02
6.437428855703593022e-01 3.533889449713920605e-01 1.519329100847298109e-01 1.106568787957624700e+00 5.789882922553332634e+01 8.158695898336210117e-02 2.799209993634588045e+02
3.409271296631939951e-01 2.933187984886760913e-01 2.340308799995546585e-01 1.590507492841489290e+00 7.180652941534548006e+01 1.339888651416188958e-01 1.414012307648099487e+01
8.729142477853397697e-01 2.239837201347698314e-01 2.941966076069979508e-01 1.082218096589320000e+00 8.814979616741894120e+01 1.617736181608698809e-01 9.221459859783846014e+01
7.295168454905183175e-01 2.277983629952984868e-01 1.298061460197615369e-01 1.678446124585265098e+00 7.661043683232492185e+01 1.345551584266296841e-02 9.314424757385974374e+01
3.470220346786752064e-01 3.958457451892987145e-01 1.512587878618029957e-01 1.134440020472170740e+00 8.461231419613741878e+01 9.265013250062292816e-02 6.337998674582958358e+01
5.541501389330896199e-01 1.127265503561852705e-01 2.290519311091192556e-01 7.119407354002712518e-01 6.600421363008528886e+01 1.687274569147794723e-01 3.987435367596506808e+01
8.728883333993717741e-01 2.899601901054803532e-01 2.169946141296949793e-01 7.100767748800522750e-01 5.155798064009496073e+01 2.386829991999200873e-01 2.101954322581724171e+02
3.204758558011007175e-01 2.728246521186499796e-01 2.628331298144160333e-01 1.414248998068710073e+00 5.113269941382898764e+01 3.679813762892392148e-02 3.279584325062358516e+02
5.879501957599991835e-01 2.122511253227468697e-01 1.534345423272189535e-01 1.317138684538240456e+00 5.399877177996397393e+01 2.526636250581126286e-01 1.819017317013453408e+02
6.089559059811398001e-01 2.061538760769007494e-01 2.260003139573606434e-01 9.061856891670532210e-01 7.012020665464727642e+01 3.542686311702765156e-01 1.099643755555966749e+02
2.607328836049425114e-01 1.489697347180564402e-01 1.197346249923052081e-01 9.378436867440624880e-01 8.650676679623416021e+01 1.915249854439252108e-01 8.543556428166526473e+01
3.926262676554976849e-01 1.255932734400418416e-01 1.594530206014980467e-01 6.424408401159011905e-01 8.651915394352420208e+01 2.006957455284782421e-01 3.237623291097193032e+02
2.192230968787154122e-01 2.708496346419205225e-01 1.647693534997533016e-01 9.469951969331494857e-01 7.506105216444983341e+01 2.568721782380724572e-01 2.826577173559071525e+02
6.308402289088863579e-01 1.840531897173933729e-01 2.037794239187879775e-01 1.414511234999211720e+00 8.715252991257877113e+01 2.560755753550964520e-01 6.450713817385969051e+00
8.922957876925861065e-01 1.283838004529111732e-01 1.670314924133617929e-01 7.735380710107284674e-01 7.944899357137684603e+01 4.254301188833320424e-01 1.679980943214665956e+02
8.130566142804420693e-01 1.671343018950818826e-01 1.408277640134879549e-01 1.638639589200546531e+00 8.916667725310765036e+01 9.552482510428278450e-02 2.154674534930120444e+02
5.596670558330327783e-01 1.923234054481050281e-01 2.635445920362285976e-01 9.819767995687675999e-01 6.532571145986258898e+01 1.732370061111397352e-01 1.819665333357578447e+02
2.987424082123601998e-01 2.081703696231615996e-01 1.642089823548697203e-01 1.109655742650698329e+00 7.760537865140834413e+01 3.131272817514873519e-01 9.417605553957368159e+01
3.097512937098512720e-01 2.025462652627644522e-01 2.126865564215364712e-01 1.776327411924427446e+00 7.181508986915670789e+01 2.184330837998615382e-01 1.789013061913775005e+02
6.443751232149184105e-01 1.410978256890241811e-01 1.205239105255683923e-01 1.364133237459892456e+00 7.524593287926222729e+01 4.521660067748065615e-01 3.263056895294126036e+01
8.079937724255494835e-01 3.026355399483552366e-01 1.980925417968598112e-01 8.288384738228510296e-01 6.386304174696363134e+01 1.406888968129286765e-01 3.281070783341282890e+02
6.611702313989860080e-01 2.464057310957524227e-01 1.970967599702836692e-01 1.191560914073718225e+00 7.580390910551513173e+01 9.342660563388199835e-02 1.118844941346258963e+02
5.692190549934568189e-01 3.344575726324305887e-01 3.098992731989004268e-01 8.535255171214725101e-01 6.725523658997677501e+01 2.083270015327343128e-02 2.023653387906160219e+02
7.480405696245011615e-01 2.886364040495101868e-01 1.667014750030743342e-01 1.776433099955410544e+00 7.694324225149347285e+01 1.690422227566997226e-01 5.412689658459696318e+01
7.844249739897912743e-01 3.259914936035021027e-01 1.684506774393677020e-01 1.442609632464886937e+00 7.836392182862900313e+01 2.082072482959563264e-01 1.099147685662192657e+02
8.387220550462426427e-01 2.533908759296155111e-01 1.279270746744013421e-01 1.184112483668832372e+00 6.259159461263805468e+01 9.115910095055324014e-02 6.979538179182807767e+01
4.664875321245319784e-01 1.958178465318174133e-01 1.344777873156315917e-01 1.192555813922419272e+00 5.622297711767042472e+01 4.094995838267213029e-01 3.141627478201842223e+02
4.683909416439903106e-01 4.293275156446735297e-01 2.449670828963987912e-01 1.913106304424393667e+00 6.855102437579292030e+01 1.864164564507847510e-02 1.807398491103146227e+02
9.145024255580498362e-01 2.322553979028743609e-01 1.993707009344992120e-01 1.216376672612672127e+00 5.691315749866138418e+01 7.041913040090874709e-02 1.370201143025766441e+02
5.213737897925565523e-01 3.772426131218117318e-01 1.292172476784677060e-01 1.309021879396667032e+00 8.164006997472289129e+01 9.912044461463104250e-02 2.740992084879722483e+02
6.380749613164926615e-01 1.580102485666461387e-01 1.751798480260916002e-01 1.231000879869751596e+00 6.266046956525043754e+01 2.874708104812735421e-01 1.430814559132287229e+02
3.903430023961168560e-01 2.920951575605895134e-01 1.344061536606795115e-01 1.658095588587454206e+00 6.414368614817270497e+01 3.107686149178184865e-02 7.341780747327727852e+01
7.707418169045741063e-01 1.312324833809909441e-01 1.776750372475503770e-01 1.929456059774349530e+00 6.041241194229830569e+01 1.439153101581869265e-01 2.626982979500093620e+02
3.813036565039080728e-01 2.135235943860397390e-01 1.910495274903288299e-01 1.405593351028328053e+00 6.371008731931034674e+01 1.386436448442228686e-01 9.383679760659896374e+01
7.764443674481005253e-01 1.830381989473530702e-01 1.024085329585397580e-01 1.576154820521230349e+00 6.472319304533846207e+01 4.212417110254799146e-01 2.022503593799943644e+02
5.801687537360999958e-01 3.863664344376130932e-01 1.449737405615984243e-01 8.456265394543998060e-01 6.807297480271317625e+01 4.649016620167190084e-02 2.262109407118791182e+02
6.875594050919651146e-01 2.543357649491542194e-01 3.028924017535884472e-01 1.708220032521539533e+00 6.367971805197593227e+01 1.631578909359054919e-03 1.403656172820174675e+02
3.153400938559002831e-01 3.949560476401338116e-01 1.232919098811701003e-01 1.003188612812206060e+00 6.734636002613964934e+01 8.695666922988454228e-03 8.453535247799275965e+01
6.236540470478437737e-01 1.868051636086525691e-01 2.235458066773977071e-01 1.225937827991452345e+00 5.708557825310192868e+01 1.092677003360094101e-01 1.515166689545446843e+02
8.409804337244881633e-01 2.542512455273494565e-01 1.897884330391119423e-01 1.949527399970765629e+00 7.191713255175034192e+01 3.561919411331631591e-01 2.747074730546000296e+02
8.217805347878057720e-01 1.127148526948324597e-01 1.190134585969612468e-01 9.295844816156267898e-01 6.253622373745504603e+01 5.598474578775908261e-02 1.851383775636958831e+02
9.370911739190990186e-01 3.528629903785223121e-01 1.694639006954559157e-01 1.923571873028453671e+00 7.822310140313403792e+01 9.362552442130983588e-02 1.159644930565965382e+02
2.470995848126299466e-01 3.385276942577396531e-01 1.532704068516859697e-01 1.787494693805768975e+00 6.382412070386845926e+01 3.445992719888240075e-01 1.735176207793016090e+01
3.587623986890432493e-01 2.362943448205339636e-01 1.699767607192004260e-01 1.650180733742107275e+00 8.047318815550997329e+01 3.033171761073522599e-01 1.007921366069863183e+02
4.399781508259129059e-01 2.944090039479604348e-01 2.110677829347273604e-01 8.324329420311199490e-01 5.826092609558666169e+01 1.579917221252287174e-01 2.943023992733909040e+02
8.042705909415115428e-01 2.793052306916607996e-01 1.192532740998749896e-01 1.299342984446049343e+00 8.696733866823647929e+01 2.592727029244684678e-01 1.336719975338187538e+01
5.923393176877400634e-01 3.350821309783870161e-01 2.229451287139475046e-01 1.070352737997552595e+00 8.344870885137638084e+01 2.958840122261358063e-02 3.528615239522613365e+02
5.396944695926453317e-01 4.129253198742065534e-01 2.842003399033729005e-01 1.843176630593956977e+00 7.970015798537825447e+01 5.623271207803220983e-02 2.336371960222874975e+02
8.634596250897195180e-01 2.129155968744309291e-01 2.693702805104911668e-01 1.440695810332409676e+00 6.685868292074772512e+01 9.312272276445943131e-02 2.921088965107121567e+02
9.518157681709391582e-01 1.054881622960847781e-01 2.472017872529654048e-01 1.556191011050937378e+00 5.310406935761842107e+01 3.438482881411434877e-01 5.877690376671454686e+01
8.401634016237975455e-01 2.091965889527740985e-01 1.363019940321372747e-01 1.592002388784454991e+00 7.196340278003359003e+01 4.923454000989194168e-01 2.452797714024495122e+02
6.790032882841626760e-01 2.182871717410448942e-01 1.540838236036012054e-01 1.964975175884647873e+00 8.086406002703554918e+01 2.856846403742163698e-02 1.154770655105959065e+02
4.037294854143564371e-01 2.660542082441153533e-01 1.365583559662150170e-01 1.605833200054982868e+00 5.963171110566506172e+01 2.525319398748321897e-01 2.500762433205809998e+02
8.227647933752688658e-01 2.417188419316376735e-01 1.177832316640283761e-01 1.695851357923055414e+00 5.357430426839329840e+01 3.625160719130904319e-01 2.338583406833703862e+02
2.823708662263229030e-01 2.592980996863361032e-01 1.791108802244133769e-01 1.476016083756900521e+00 5.366152696447436199e+01 6.332621098422230865e-02 1.197156771480903785e+02
6.277813417342521518e-01 1.374376711799411843e-01 2.231355852996286804e-01 6.088398614010988030e-01 8.610759841256773939e+01 2.755884995391941206e-01 3.023512873239436090e+02
9.130032609152745060e-01 2.085651225917257712e-01 2.234319229899946468e-01 1.998080100519446622e+00 7.634858959994039651e+01 1.337822468469193615e-01 1.823188658489524414e+02
6.602478539737376417e-01 2.927895838806230389e-01 1.664525677185386687e-01 1.660048599773617406e+00 7.471505170955717290e+01 5.030613042614606734e-02 2.029848982118717515e+01
9.968711136273200601e-01 2.646533022125765466e-01 1.822004455898439679e-01 1.516549290979028131e+00 8.017398738372813227e+01 1.015992117189904453e-01 3.501526686948055271e+02
5.997487053230821097e-01 1.703802183098642731e-01 1.967189431681732881e-01 1.444666752831334167e+00 7.674365218181867476e+01 3.213708469376008736e-01 1.124137003322414330e+02
5.485273019111083226e-01 2.916107416586637968e-01 1.544477309470073390e-01 8.443494768063839473e-01 7.066842703265719194e+01 2.100224677628274028e-01 2.953835436775470384e+02
2.036924637427710572e-01 3.161587020277031312e-01 1.638904643316324017e-01 1.615644115896637034e+00 7.691888287663589097e+01 3.718615144419203378e-01 2.916180578683166118e+02
2.788659805970790106e-01 3.313367233571968828e-01 1.793696001587504751e-01 9.720656821932073255e-01 7.275145774701596224e+01 2.471766260522825776e-01 3.159336464308813106e+02
7.648246876262674299e-01 1.621971002067092993e-01 1.365878733211957352e-01 1.633167241670718806e+00 8.501556273004536024e+01 2.971248135585367045e-01 3.208929503266396068e+02
2.435303833106051974e-01 2.148209594972969316e-01 1.008806181632311838e-01 1.115169553173433137e+00 5.937146016595056608e+01 1.094633343258482605e-01 1.837156235300653861e+02
5.048706961238362823e-01 2.214519798777209170e-01 1.880532670968958764e-01 9.687647726367893952e-01 7.815362311541517215e+01 3.727773185783664345e-01 2.189177919316577174e+02
3.080924196115661928e-01 2.512590197685578008e-01 1.834458716750154983e-01 1.886147571544352530e+00 8.433623912045800353e+01 9.924773140258746906e-02 2.865463116607685379e+02
3.508216195126807602e-01 3.871647421809035761e-01 1.722043617538443760e-01 1.546013058421557673e+00 7.308423674372910739e+01 7.475777831076441116e-02 1.566518765272962526e+02
6.711453589300930833e-01 1.706977288086048428e-01 2.176675550407730642e-01 1.645928338894835141e+00 5.680866489890014037e+01 3.199787215596875400e-01 4.827686542332072861e+01
5.213125652925159059e-01 4.014027799199048063e-01 1.853228778964068069e-01 1.339781476270212490e+00 5.235772975041636101e+01 4.926343321577558720e-02 1.698890983719263659e+02
4.779741465468874684e-01 3.914748789491736547e-01 1.682022081722723827e-01 1.837996484870791036e+00 7.791453105919953259e+01 1.185598045324660621e-01 3.354431452124055113e+02
3.940349479025373469e-01 1.805621756589693150e-01 1.429636377618603016e-01 1.497392338074895024e+00 8.544193960825710121e+01 3.693883170914452063e-01 1.797018079025642976e+02
9.575955718273718720e-01 1.151857505849617075e-01 1.529920856381370986e-01 1.467193489446057875e+00 7.165144102461569275e+01 1.321629523570113096e-01 2.298716440052612882e+02
2.856228323523581913e-01 4.120740167820075017e-01 1.858006154810211141e-01 1.187604639721072441e+00 5.719927008956376824e+01 4.180394661801695166e-02 2.893723782075225586e+02
7.787840382429591646e-01 2.826360211658784927e-01 2.045722678829189345e-01 1.595069188953291750e+00 7.056802529283014280e+01 3.008432995440655233e-01 1.862774426993069312e+02
6.522530694294241815e-01 3.526784962912099530e-01 1.798803882052757153e-01 1.401640868498751580e+00 8.854812574676581960e+01 7.208098093442527610e-02 6.946378618955289141e+01
8.608648841250681194e-01 1.072886465538682305e-01 2.728958501916874946e-01 1.530278951522999753e+00 8.569767757098259153e+01 1.427598956922621065e-02 1.325483820717391836e+02
8.008237464624914370e-01 2.339002648248110217e-01 1.851229224925011740e-01 1.902150253578530847e+00 8.636494863043574810e+01 3.398256607619517533e-01 1.466625693449490768e+02
9.825605862027293469e-01 1.941373635043395773e-01 1.918787662824393281e-01 1.278059550809730105e+00 6.920576258746832821e+01 1.443782498991695307e-01 3.120612029519554653e+02
5.577872669299379638e-01 1.968816136238115411e-01 1.799233051211754641e-01 1.282986665468630383e+00 6.607306215549712647e+01 4.035991927530842016e-01 9.647269923306387795e+01
2.562902061718692059e-01 1.337627593696305572e-01 1.828649931442723475e-01 1.012264304774705526e+00 6.236794548103077318e+01 2.709202331234059624e-01 3.178982156707810987e+02
7.702158966828596132e-01 1.673081761933670197e-01 2.799251717093463876e-01 1.242088217419576646e+00 6.983637959805440687e+01 2.036143895154856054e-01 1.137729604777745323e+02
9.466305968193984288e-01 1.938926922808495434e-01 2.526296596021752050e-01 1.851535246306502680e+00 6.225055369140723371e+01 1.141045920833749783e-03 2.336026161116946582e+02
5.892515685420909310e-01 1.986026193815570717e-01 1.017704397700845420e-01 1.253778755682247947e+00 6.923861647380752515e+01 2.775646190830046156e-01 1.838862915637498077e+02
5.185935328491481089e-01 2.088312680492869777e-01 1.742546336542413477e-01 1.664692585115760570e+00 7.471916190722971862e+01 4.782999131705845119e-02 1.310983959938926091e+02
7.468198540692674303e-01 2.424368510412577837e-01 1.699734651345753689e-01 8.537873735621707150e-01 5.307779438325559340e+01 1.120046961529423957e-01 1.324522677705962792e+02
3.493365877162062372e-01 3.573302368599164947e-01 2.375919040655314340e-01 1.573543996865053973e+00 7.999114766189940440e+01 1.484873234848330670e-01 2.366215113691319800e+02
3.323165187295347156e-01 2.457094577995092843e-01 1.218199176721138088e-01 1.280139688555506750e+00 5.788059330008591985e+01 3.684699959891714061e-01 5.765158157657108973e+01
3.974742916090467926e-01 1.848722143116460492e-01 1.292321532146767094e-01 1.925175179819965665e+00 5.011782493355417500e+01 3.880586573452213806e-01 3.261721766276727976e+02
9.034231143709472445e-01 1.296018688191301615e-01 2.381274368248871010e-01 1.041835975078465371e+00 8.336798168266965092e+01 3.799240286387500221e-01 1.504757054194602262e+01
5.791064935197641761e-01 1.242985371533456562e-01 1.845646105016781890e-01 1.967046295534400357e+00 7.564844641560780758e+01 1.064293344581689338e-01 1.307853599653644494e+02
7.156496238685166045e-01 2.140336250105189519e-01 1.363800823598741163e-01 1.449091823135171708e+00 8.611511144376591176e+01 4.951271356104749444e-01 1.384121281380439825e+02
7.928831010495251963e-01 1.905888645689356453e-01 2.152163520267652841e-01 9.964519916185454740e-01 6.903852080839365613e+01 1.786332030073961574e-02 2.357758339134040853e+02
6.674515529667395253e-01 1.162000119941091203e-01 1.754576204281909357e-01 1.299773456729252485e+00 8.660300440930058130e+01 1.785425638843735618e-01 2.325282798262298911e+02
6.344231914745612766e-01 3.436954453841435386e-01 2.293097169437944560e-01 1.389766570343779595e+00 7.371606038552684481e+01 2.075075545986867498e-01 3.298588578201856194e+02
6.167836441120646551e-01 1.215553539114713200e-01 3.024453955304780561e-01 1.451105776242743062e+00 8.522678507573331785e+01 4.725391227718539477e-02 9.107878216602740906e+01
9.065262546774208730e-01 2.581372896768081571e-01 2.326140469506582376e-01 9.082186169810221310e-01 7.442679665338238237e+01 1.996042879674576609e-01 2.573900532407461128e+02
5.852631802198016153e-01 1.464580418232578618e-01 1.576130237225217834e-01 1.165790779230975849e+00 8.357272542180122343e+01 1.483271335271531544e-01 2.263810540088324608e+00
5.669274029236575085e-01 1.824882676576600748e-01 2.533151788871484400e-01 1.187636460939964334e+00 6.265532145080637605e+01 1.644397513321616544e-01 2.103601700084566914e+02
7.744116731117476338e-01 3.525560216515587486e-01 2.830443840093948005e-01 1.266629388959105817e+00 5.449784330397316978e+01 1.318085651540576442e-01 2.016408268954761240e+02
9.375353138890585303e-01 2.527177867228053154e-01 1.785904619087630429e-01 1.489199858895918105e+00 5.861661456634892176e+01 4.325581335923756043e-02 1.517262126311375994e+02
7.029409683140002141e-01 2.462246078050733533e-01 2.513763826825219372e-01 1.387291814603404116e+00 8.316949074197916048e+01 2.783539508967554643e-01 1.524117072485118385e+01
8.342569743994727727e-01 2.943724204296279678e-01 2.250398876513177437e-01 9.592573935990523770e-01 6.291426022147169306e+01 1.697934677033454687e-01 1.908116873378400840e+02
6.860251652139279788e-01 1.624383876134480875e-01 3.053255341614006246e-01 1.087184978011638048e+00 7.248592260276844002e+01 1.149115618315875720e-01 1.895592352363014754e+02
5.974495165420475873e-01 2.912078796859961516e-01 1.028102789256003374e-01 1.305338740599701230e+00 6.964757368241741631e+01 2.418783553663479413e-01 1.717257658476013660e+02
3.073010812486958176e-01 3.623428724152827352e-01 1.757220884512699921e-01 1.414943880199540427e+00 8.968229558547196234e+01 7.464594452783629430e-02 3.393147292338296239e+01
7.452276464088813945e-01 2.714730662076748624e-01 1.395402275197840380e-01 1.974591201689053666e+00 7.552679532723281852e+01 2.564571651892594284e-02 4.494476602456857250e+01
7.510251209415148566e-01 2.394419811947219867e-01 3.459877907800986141e-01 1.689260645706061048e+00 5.519094107570852259e+01 4.563332798118047151e-03 6.704235213714056840e+01
6.269954244834352597e-01 1.331928063484881797e-01 1.466964948360169052e-01 9.600549428766247395e-01 7.302874816180616335e+01 4.524417111823890725e-01 3.073353656185455520e+02
8.263686481635232894e-01 1.133613718797502889e-01 3.004655073903531592e-01 1.550053878630014648e+00 8.885073198802199101e+01 1.564146842702240914e-02 2.797405460822409964e+02
3.845633218624999738e-01 3.247685928415332546e-01 1.231938913701354221e-01 1.293353011483807880e+00 8.540065839079302634e+01 1.937291734708804225e-01 8.613215921470450098e+01
4.339258848214506692e-01 3.402040329488251746e-01 1.328531022145323370e-01 1.954664095593834361e+00 7.918850032886436452e+01 2.808401213022349019e-02 1.633636079428895584e+02
5.169022234156865903e-01 2.705485690191661297e-01 1.061256131662288438e-01 1.694356939512116300e+00 6.595615648549100740e+01 2.640003805658970304e-01 9.686819262333563074e+01
2.160692095445620464e-01 2.799463016869604415e-01 2.085892301818805528e-01 1.763936136581604641e+00 8.317171758664132142e+01 2.064217599719536667e-01 9.024123911758803729e+01
5.046800234543528108e-01 2.295500168411353514e-01 2.691465438522496756e-01 8.428140305938986998e-01 5.309330316094735736e+01 1.693611472742267976e-02 1.171572584549342224e+02
4.432733131052202791e-01 4.007064893666024696e-01 2.863062858485206363e-01 8.983591597254136918e-01 5.285228257546378217e+01 5.931537838192330048e-02 1.782838506805632761e+01
6.910493924401035493e-01 1.682281263443234365e-01 2.822573585860900236e-01 1.813634595495958957e+00 8.555031254070132718e+01 1.345004152822334431e-01 5.531724977991000003e+01
6.340006529551734937e-01 3.087092185456384308e-01 1.876193461448026900e-01 6.418171974028458182e-01 5.695144293252373302e+01 1.921856089890206509e-01 8.852392933823880128e+01
3.346284666028639387e-01 3.279521445568774896e-01 1.324307644322980093e-01 1.879131174180271202e+00 8.682411123877113823e+01 1.663799532362333355e-01 7.213002905797554831e+01
8.716256191178961554e-01 1.220204461466591894e-01 1.208631221654470345e-01 7.351696031209652427e-01 5.603245570241763573e+01 6.529304403933250400e-02 3.509214468351255505e+02
2.232363041349474386e-01 3.284611575716873677e-01 1.865185381880165305e-01 1.240856589832716850e+00 6.642639115012677564e+01 7.306248014753036202e-02 2.157585606069369248e+02
8.191631372104934972e-01 1.154354567636115131e-01 2.755631511849473414e-01 6.455143956555184914e-01 6.193767646117112946e+01 2.450984923890678346e-01 7.012128849892129701e+00
9.342773999733331447e-01 1.680788495802827964e-01 1.028070755642739170e-01 1.374229991838494369e+00 5.975059587220668789e+01 1.009233843002608211e-01 1.254402815062447587e+02
4.853004445485513685e-01 1.189394464582147065e-01 2.060431377121895169e-01 8.067885222474300289e-01 6.370470575293613535e+01 1.153445553945094959e-01 5.125339600229027326e+01
